paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y
6e06768bb26b,Design methods,Design as Research in Landscape Architecture,S. Nijhuis; Jeroen de Vries,2020,Landscape Journal,,https://www.semanticscholar.org/paper/9ccbde1f4c0beea16f19aefd301adc55e39d9928,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.13503187894821167,28,False,-1.8730936,-0.8777211
6e7959c82d5f,Design knowledge,The anatomy of HCI design patterns,"Kruschitz, Christian (1); Hitz, Martin (1)",2009,"Computation World: Future Computing, Service Computation, Adaptive, Content, Cognitive, Patterns, ComputationWorld 2009",10.1109/ComputationWorld.2009.45,,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.0749019980430603,5,False,0.09976972,3.387666
6ea89aad84f6,Design Procedures,Development of Sustainable Integrated Design Framework for Stream Restoration,Kidoo Park; Kil-Seong Lee,2019,Sustainability,,https://www.semanticscholar.org/paper/2d6d2d98a2743302a62da00967844cdc92ff28c4,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2576683759689331,146,False,-0.8117084,0.6388366
6f114a6d29d1,Design Rules,Toward a Conceptualization of Organizational Modularity,Ayberk Soyer; U. Asan; √ñzg√ºr Eri≈ü,2019,"Advances in Logistics, Operations, and Management Science",,https://www.semanticscholar.org/paper/fcc6161b8680d7a12b3a2153bdee6188488ffd1b,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.182625412940979,96,False,0.5625507,1.3673127
6f73a944b8d6,Design Patterns,Video collaboratories for research and education: An analysis of collaboration design patterns,"Pea, Roy (1); Lindgren, Robb (1)",2008,IEEE Transactions on Learning Technologies,10.1109/TLT.2009.5,,7,Learning · Learners · Video,"learning, learners, video, studio, collaboration, synchronous","This exploratory cluster contains 10 papers. Frequent terms include learning, learners, video, studio, collaboration, synchronous. Representative papers include Developing a competency taxonomy for teacher design knowledge in technology-enhanced learning environments: a literature review; Towards a design theory of blended learning curriculum; Personalising learning: towards a coherent learning design framework.",0.13782823085784912,9,False,-2.2843273,3.012322
714b3f6f8ac7,Design methods,Degrees of Interaction: Towards a Classification,H. Achten,2011,Proceedings of the 29th International Conference on Education and Research in Computer Aided Architectural Design in Europe (eCAADe),,https://www.semanticscholar.org/paper/0e9390e0acbae28af61e300fca19b7e400e6a211,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.17738938331604004,90,False,0.23184586,2.160258
73537bfbe719,Design knowledge,A taxonomy and ontology for digital platforms,"Derave, T. (1); Gailly, F. (1); Sales, T.P. (2); Poels, G. (1)",,Information Systems,10.1016/j.is.2023.102293,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.22674912214279175,132,False,0.7569118,1.7902073
75731fe2e6d1,Design rationale,"Feature, specification and evidence framework for communicating design rationale","Mirabito, Y. (1); Tchatchouang Kayo, M.A. (2); Goucher-Lambert, K. (1)",,Design Science,10.1017/dsj.2024.19,,0,Rationale · Design Rationale · Dr,"rationale, design rationale, dr, argumentation, rationales, model","This exploratory cluster contains 13 papers. Frequent terms include rationale, design rationale, dr, argumentation, rationales, model. Representative papers include Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication; Integrating different perspective on design rationale: Supporting the emergence of design rationale from design communication; Redesigning the rationale for design rationale.",0.09772986173629761,10,False,-2.9415565,0.23697557
75f43821c56f,Design Guidelines,Towards a Model of Information Aesthetics in Information Visualization,A. Lau; A. Vande Moere,2007,,10.1109/IV.2007.114,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1772470474243164,89,False,-1.9727889,-0.3840237
76669ffc8981,Design methods,A Framework for Effective Virtual Commissioning: Guiding Principles for Seamless System Integration,Rich√°rd Korpai; Norbert Sz√°nt√≥; √Å. Csap√≥,2024,Journal of Manufacturing and Materials Processing,,https://www.semanticscholar.org/paper/97c9a4799592ce42d22539428acaa5f9ab544e51,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2180805802345276,130,False,0.10359784,1.1517947
76d309f713b9,Design knowledge,How industrial design knowledge differs from engineering design knowledge,"W√∂lfel, Christian (1)",2008,"DS 46: Proceedings of E and PDE 2008, the 10th International Conference on Engineering and Product Design Education",,,2,Knowledge · Dsr · Design Knowledge,"knowledge, dsr, design knowledge, research, product, science research","This exploratory cluster contains 23 papers. Frequent terms include knowledge, dsr, design knowledge, research, product, science research. Representative papers include A Typology of Knowledge Creation in Design Science Research Projects; Utilizing, Producing, and Contributing Design Knowledge in DSR Projects; A Multi-Grounded Design Research Process.",0.12056159973144531,11,False,-0.9318209,-2.144582
774e05395765,Design Patterns,Understanding and using patterns in software development,"Riehle, D. (1); Zullighoven, H. (1)",1996,Theory and Practice of Object Systems,10.1002/(SICI)1096-9942(1996)2:13.0.CO;2-%23,,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.06638813018798828,3,True,0.2778174,3.7413347
77b350f029e7,Design knowledge,A taxonomy and ontology for digital platforms,Thomas Derave; F. Gailly; T. P. Sales; G. Poels,2023,Information Systems,,https://www.semanticscholar.org/paper/a9332bbc8582c4f0033949a3b7f7f447b5654b6b,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.21095800399780273,125,False,0.7899463,1.8168991
77ba97562fe7,Design Patterns,Teachers’ Collaborative Pattern Language Design,Ola Knutsson; R. Ramberg,2018,,,https://www.semanticscholar.org/paper/a61eca6d22ff2d451e296be24f69dcfa9aed96fd,3,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, patterns sep, software, language","This exploratory cluster contains 35 papers. Frequent terms include patterns, pattern, design patterns, patterns sep, software, language. Representative papers include Industrial experience with design patterns; A pattern approach to interaction design; Understanding and using patterns in software development.",0.11812686920166016,16,False,-0.4927966,3.9019089
799b06403189,Design methods,State of the Art on Robust Design Methods for Additive Manufacturing,Y. Malyani; M. Orqu√©ra; D. Millet,2020,Lecture Notes in Mechanical Engineering,,https://www.semanticscholar.org/paper/5d5004424041e3ab71ae951f9013b54439ee2cf7,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.20607376098632812,122,False,0.06817026,-1.6682855
79abc1449981,Design Patterns,Thriving Systems Theory: An Emergent Information Systems Design Theory,L. J. Waguespack; W. T. Schiano,2013,,10.1109/HICSS.2013.550,,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.10955584049224854,12,False,-0.5183889,0.7965343
79d31b954d2a,Design theory,THE LOGICS OF DOUBLE PROOF IN PROOF OF CONCEPT: A DESIGN THEORY-BASED MODEL OF EXPERIMENTATION IN THE UNKNOWN,Caroline Jobin; S. Hooge; P. le Masson,2021,Proceedings of the Design Society,,https://www.semanticscholar.org/paper/2f013a55be5284205856b2e343329e282bcbdb09,-1,Noise / weak affinity,"principles, knowledge, game, theory, systems, research",148 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1774349808692932,91,False,-1.815094,-1.0599711
