paper_id,keyword,title,doi,year,venue,url,pdf_found,pdf_path,pdf_extract_method,full_text_chars,paragraph_count,matched_paragraph_count,discussion_found,discussion_paragraph_count,normalized_filename,pdf_metadata_title,pdf_first_page_probe,pdf_page_count,title_token_overlap,title_token_coverage,audit_status,audit_note
b42559e0a5d5,Design Patterns,ICT Systems Security and Privacy Protection,,2014,IFIP Advances in Information and Communication Technology,https://www.semanticscholar.org/paper/83a4fbd1050484c5a9c2242d844bef1cc34ac89c,False,,,0,0,0,False,0,b42559e0a5d5.pdf,,,,,,missing_pdf,
5a05967135ba,Design Patterns,Cross-cultural adaptation of¬†educational design patterns¬†at scale,,2024,Journal of Work-Applied Management,https://www.semanticscholar.org/paper/a289e650dcf66ee89360651d91afbb407cca0c77,False,,,0,0,0,False,0,5a05967135ba.pdf,,,,,,missing_pdf,
77ba97562fe7,Design Patterns,Teachers‚Äô Collaborative Pattern Language Design,,2018,,https://www.semanticscholar.org/paper/a61eca6d22ff2d451e296be24f69dcfa9aed96fd,False,,,0,0,0,False,0,77ba97562fe7.pdf,,,,,,missing_pdf,
368e4036648e,Design Patterns,From Directional Stimuli to Prompt Architectures: Documenting the Practice of Meta-Prompting,,2026,Social Science Research Network,https://www.semanticscholar.org/paper/cc6622c7b5aec35fb3b4174aa730a28c6c5c0844,False,,,0,0,0,False,0,368e4036648e.pdf,,,,,,missing_pdf,
ade4419d3095,Design Patterns,Hybrid modeling design patterns,,2023,Journal of Mathematics in Industry,https://www.semanticscholar.org/paper/d1798033cdc2d510fec08ea61044d91d10061c67,False,,,0,0,0,False,0,ade4419d3095.pdf,,,,,,missing_pdf,
35874d939f8d,Design Patterns,"Patterns, anticipation and participatory futures",,2020,arXiv.org,https://www.semanticscholar.org/paper/d906be0109cf9b217d62a8aff8e74aa2173985ee,False,,,0,0,0,False,0,35874d939f8d.pdf,,,,,,missing_pdf,
1744134ec197,Design Patterns,A pattern language for designing innovative projects: project design patterns,,2019,International Journal of Entrepreneurship and Small Business,https://www.semanticscholar.org/paper/ee386b03d67c8663f4dc586aa43dfd653f88cdef,False,,,0,0,0,False,0,1744134ec197.pdf,,,,,,missing_pdf,
3524dd73bb30,Design Patterns,Design Patterns of Biological Cells,,2024,Bioessays,https://www.semanticscholar.org/paper/f26d25a6933311f0177bd3d7b18af01927b69ba8,False,,,0,0,0,False,0,3524dd73bb30.pdf,,,,,,missing_pdf,
09e4195a775c,Design Patterns,BIOPHILIC DESIGN PATTERNS: Emerging Nature-Based Parameters for Health and Well-Being in the Built Environment,,2014,,https://www.semanticscholar.org/paper/f2f43cc85573cfe8f7a2770354fbea84c95e0f36,False,,,0,0,0,False,0,09e4195a775c.pdf,,,,,,missing_pdf,
4000c6073b5d,Design Patterns,Design Patterns and Design Principles for Internal Domain-Specific Languages,,2013,,https://www.semanticscholar.org/paper/f87e9b8e062bd9dbd0d055a23d6168ba5f260157,False,,,0,0,0,False,0,4000c6073b5d.pdf,,,,,,missing_pdf,
6ea89aad84f6,Design Procedures,Development of Sustainable Integrated Design Framework for Stream Restoration,,2019,Sustainability,https://www.semanticscholar.org/paper/2d6d2d98a2743302a62da00967844cdc92ff28c4,False,,,0,0,0,False,0,6ea89aad84f6.pdf,,,,,,missing_pdf,
4567075d70b4,Design rationale,Making Argumentation Serve Design,,1996,Hum. Comput. Interact.,https://www.semanticscholar.org/paper/3030e27be928a7240a7e390ad8a09ba979d0cac9,False,,,0,0,0,False,0,4567075d70b4.pdf,,,,,,missing_pdf,
ab97fa9e6ec7,Design rationale,"""Argumentative Design Rationale and the Object-Oriented Development Process: better analysis, better design""",,2011,2006 Fall ASEE Middle Atlantic Section Conference Proceedings,https://www.semanticscholar.org/paper/40f61a83349d805ce7200a1424e4aa6df3e58313,False,,,0,0,0,False,0,ab97fa9e6ec7.pdf,,,,,,missing_pdf,
5c096c480387,Design Rules,User interfaces of information retrieval systems and user friendliness,,2013,Knji≈ænica,https://www.semanticscholar.org/paper/9aa514c3ca92faefeccdf83e91e0ddef127ac487,False,,,0,0,0,False,0,5c096c480387.pdf,,,,,,missing_pdf,
43856ed76df1,Design Rules,Hybrid Prototyping: Pure Theory or a Practical Solution to Accelerating Prototyping Tasks?,,2019,Proceedings of the Design Society,https://www.semanticscholar.org/paper/9f9e2a02a0991265112e3a3b729389070bdb496f,False,,,0,0,0,False,0,43856ed76df1.pdf,,,,,,missing_pdf,
f941f0424e1a,Design Rules,"Design Rules, Volume 2: Chapter 6‚ÄîThe Value Structure of Technologies, Part 1: Mapping Functional Components",,2020,Social Science Research Network,https://www.semanticscholar.org/paper/abcbcc31184f047ab91479bf2dc56bd1a2def833,False,,,0,0,0,False,0,f941f0424e1a.pdf,,,,,,missing_pdf,
cf2ee8097a06,Design Rules,"Design Rules, Volume 2: Chapter 4‚ÄîThe Mirroring Hypothesis: Linkages Inside and Across Transaction Free Zones",,2020,Social Science Research Network,https://www.semanticscholar.org/paper/b2acd9c3d6ff7edde932d69118071e11ebd21892,False,,,0,0,0,False,0,cf2ee8097a06.pdf,,,,,,missing_pdf,
1d033f71eb02,Design Rules,"Soft, Flexible, and Stretchable Platforms for Tissue‚ÄêInterfaced Bioelectronics",,2026,Advancement of science,https://www.semanticscholar.org/paper/c3374b7851bf707048b3359556ab8226b87eea9d,False,,,0,0,0,False,0,1d033f71eb02.pdf,,,,,,missing_pdf,
892ad7622adf,Design Rules,"Modularity Design Rules for Architecture Development: Theory, Implementation, and Evidence from the Development of the Renault‚ÄìNissan Alliance ‚ÄúCommon Module Family‚Äù Architecture",,2018,"Journal of Open Innovation: Technology, Market and Complexity",https://www.semanticscholar.org/paper/f0c8dde0db23ccabc0cd5d3499399bdb253bdf5c,False,,,0,0,0,False,0,892ad7622adf.pdf,,,,,,missing_pdf,
6f114a6d29d1,Design Rules,Toward a Conceptualization of Organizational Modularity,,2019,"Advances in Logistics, Operations, and Management Science",https://www.semanticscholar.org/paper/fcc6161b8680d7a12b3a2153bdee6188488ffd1b,False,,,0,0,0,False,0,6f114a6d29d1.pdf,,,,,,missing_pdf,
2faef10b819d,Design theory,A design theory for software engineering,,2017,Information and Software Technology,https://www.semanticscholar.org/paper/01d6dabb554091dd3a9d65f13a80ead9b166bd79,False,,,0,0,0,False,0,2faef10b819d.pdf,,,,,,missing_pdf,
232abf4e9e91,Design theory,The Conceptual Design of Mechanical Products,,2022,Periodico,https://www.semanticscholar.org/paper/0397508218bbb477dc15863a74245d3c12b1eb0e,False,,,0,0,0,False,0,232abf4e9e91.pdf,,,,,,missing_pdf,
64230bcb1202,Design theory,Chimera heuristics: Generative rational heuristics for the unknown from design theory,,2023,European Management Review,https://www.semanticscholar.org/paper/046e1e9a9fc6dc38b07293cd91dbc526b1db8743,False,,,0,0,0,False,0,64230bcb1202.pdf,,,,,,missing_pdf,
beaf258777e6,Design theory,What is the value of design theory?,,2025,Proceedings of the Design Society,https://www.semanticscholar.org/paper/0d7e7fd02d0d2f8d7ef7f2409b371e3896b739b8,True,/Users/baiyixin/Downloads/pdf_386/What_is_the_value_of_design_theory.pdf,pdfplumber,33066,23,10,False,0,beaf258777e6.pdf,What is the value of design theory?,"Proceedings of the Design Society, Volume 5: ICED25 https://doi.org/10.1017/pds.2025.10353 What is the value of design theory? Yoram Reich ,1, , Emilia Lavi ,1 and Kuti Shoham2 1Tel Aviv University, Israel, 2Afeka College of Engineering, Israel yoramr@tauex.tau.ac.il ABSTRACT:Thispaperexploresthemultifacetedconceptofdesigntheoriesvalue,challengingtraditionalviews ofscienceandphilosophyandproposinganovelframeworkforevaluation.Throughcriticalanalysis,considering designtheorieslikeC-Ktheory,PSI,GDT,andCDP,andinsightfromthehistoryofscience,weestablishtheneed for a new value model of design theories that includes design-related and other general properties such as generativity, robustness, and im",10,0.023,1.0,likely_match,
02f3ae017acb,Design theory,Design Theory and Method of Complex Products: A Review,,2022,Chinese Journal of Mechanical Engineering,https://www.semanticscholar.org/paper/11b673bc049bd6075777c1697de805d195198e5b,False,,,0,0,0,False,0,02f3ae017acb.pdf,,,,,,missing_pdf,
7fb79f6d2f73,Design theory,"PEDAGOGICAL DESIGN: CONCEPT, PRINCIPLES, MODELS",,2023,"–ú–ê–¢–ï–ú–ê–¢–ò–ö–ê–ù–´, –§–ò–ó–ò–ö–ê–ù–´ –ñ”ò–ù–ï –ò–ù–§–û–†–ú–ê–¢–ò–ö–ê–ù–´ –û“ö–´–¢–£–î–´“¢ ”®–ó–ï–ö–¢–Ü –ú”ò–°–ï–õ–ï–õ–ï–†–Ü",https://www.semanticscholar.org/paper/1a8fe4b63d8b32fd0df817839f391b3a8d909fb4,False,,,0,0,0,False,0,7fb79f6d2f73.pdf,,,,,,missing_pdf,
c1db52f69aae,Design theory,Editorial: A Critical Look at Theories in Design Science Research,,2020,Journal of the AIS,https://www.semanticscholar.org/paper/2ded85743bbacd8b2e71f387fbcaaf83d269d8eb,False,,,0,0,0,False,0,c1db52f69aae.pdf,,,,,,missing_pdf,
79d31b954d2a,Design theory,THE LOGICS OF DOUBLE PROOF IN PROOF OF CONCEPT: A DESIGN THEORY-BASED MODEL OF EXPERIMENTATION IN THE UNKNOWN,,2021,Proceedings of the Design Society,https://www.semanticscholar.org/paper/2f013a55be5284205856b2e343329e282bcbdb09,False,,,0,0,0,False,0,79d31b954d2a.pdf,,,,,,missing_pdf,
d2fba2826d90,Design theory,Design Principles for Platform-Enabled Knowledge Commons with an Expository Instantiation,,2023,Journal of the AIS,https://www.semanticscholar.org/paper/3e67cd0d0c79603b5118e7a44b1153b4cd7553ad,False,,,0,0,0,False,0,d2fba2826d90.pdf,,,,,,missing_pdf,
68bf6cd63875,Design theory,Design epistemology as innovation in public health research,,2020,,https://www.semanticscholar.org/paper/49d0d80cace9913bdeabbd7376508b67572245a8,False,,,0,0,0,False,0,68bf6cd63875.pdf,,,,,,missing_pdf,
fd05a25a5e94,Design theory,Four Criteria for Design Theories,,2017,,https://www.semanticscholar.org/paper/4c0eb75439b4fdadc1743f7ff41d8e9adb2c7eb8,False,,,0,0,0,False,0,fd05a25a5e94.pdf,,,,,,missing_pdf,
50c94f5857d8,Design theory,Eight Components of a Design Theory of Sonification,,2019,Proceedings of the 25th International Conference on Auditory Display (ICAD 2019),https://www.semanticscholar.org/paper/5e41b7e4f9a1804f3369a8815558f7989daff1df,False,,,0,0,0,False,0,50c94f5857d8.pdf,,,,,,missing_pdf,
85c3a6761bcc,Design theory,Designing Process Guidance Systems,,2019,Journal of the AIS,https://www.semanticscholar.org/paper/5e51d43088f2281205feb89ba8a66707f5498104,False,,,0,0,0,False,0,85c3a6761bcc.pdf,,,,,,missing_pdf,
d19f5f66d2ba,Design theory,A Survey of Definition and its Role in Strengthening Design Theory,,2010,Proceedings of DRS,https://www.semanticscholar.org/paper/66340bc794b9f491a7459ed19271054c66ec0735,False,,,0,0,0,False,0,d19f5f66d2ba.pdf,,,,,,missing_pdf,
20f56bbbd10c,Design theory,2. Interstitial Design Processes: How Design Thinking and Social Design Processes Bridge Theory and Practice in TPC Pedagogy,,2020,"Effective Teaching of Technical Communication: Theory, Practice, and Application",https://www.semanticscholar.org/paper/6df8482c73b59f082fea220e6f8aebb62906723a,False,,,0,0,0,False,0,20f56bbbd10c.pdf,,,,,,missing_pdf,
ad8d60b9d2e6,Design theory,WAR GAMES CLASSIFICATION SYSTEMS,,2025,–ë–õ–ò–ó–ö–ò–Ø–¢ –ö–û–°–ú–û–° ‚Äì –û–ë–©–ê –¶–ï–õ,https://www.semanticscholar.org/paper/743559a4001fce97fd25fa318029682742e28f45,False,,,0,0,0,False,0,ad8d60b9d2e6.pdf,,,,,,missing_pdf,
c2c57ac5453e,Design theory,"Theory construction in design research. Criteria, approaches, and methods.",,2002,Proceedings of DRS,https://www.semanticscholar.org/paper/77be0017d3222a9d67af14b59218c4c05d5fd16a,False,,,0,0,0,False,0,c2c57ac5453e.pdf,,,,,,missing_pdf,
5b3b013c191d,Design theory,Towards a unified terminology for sonification and visualization,,2023,Personal and Ubiquitous Computing,https://www.semanticscholar.org/paper/79f758f21333f7a0a552329d1b8ad8cf8bfd0154,True,/Users/baiyixin/Downloads/pdf_386/Towards_a_unified_terminology_for_sonification_and_visualization.pdf,pdfplumber,52856,35,8,False,0,5b3b013c191d.pdf,,"PersonalandUbiquitousComputing(2023)27:1949–1963 https://doi.org/10.1007/s00779-023-01720-5 ORIGINAL ARTICLE Towards a unified terminology for sonification and visualization Kajetan Enge1,2 ·Alexander Rind1 ·Michael Iber1 ·Robert Höldrich2 ·Wolfgang Aigner1 Received:31March2022/Accepted:19March2023/Publishedonline:21August2023 ©TheAuthor(s)2023 Abstract Bothsonificationandvisualizationconveyinformationaboutdatabyeffectivelyusingourhumanperceptualsystem,buttheir ways to transform the data differ. Over the past 30 years, the sonification community has demanded a holistic perspective ondatarepresentation,includingaudio-visualanalysis,severaltimes.Adesigntheoryofaudio-visualanalysiswouldbea rele",15,0.048,1.0,likely_match,
6ecb18a5b139,Design theory,TO THE PROBLEM OF FORMING THE CATEGORIAL AND CONCEPTUAL APPARATUS OF THE COURSE ‚ÄúHISTORY AND METHODOLOGY OF DESIGN DESIGN‚Äù,,2020,,https://www.semanticscholar.org/paper/7d824a6668b58b3a5799c88bdd089a659751a214,False,,,0,0,0,False,0,6ecb18a5b139.pdf,,,,,,missing_pdf,
3f7b5dc9fc40,Design theory,Concerning the Epistemology of Design: The Role of the Eco-Cognitive Model of Abduction in Pragmatism,,2023,Philosophies,https://www.semanticscholar.org/paper/7e135cc8cc3f2977f008136b33bf88e38576edcc,False,,,0,0,0,False,0,3f7b5dc9fc40.pdf,,,,,,missing_pdf,
6194ef223969,Design theory,A typology of Urban Design theories and its application to the shared body of knowledge,,2015,Urban Design International,https://www.semanticscholar.org/paper/89914fef1674939de30d51f67c4e54d2aee8e0dd,False,,,0,0,0,False,0,6194ef223969.pdf,,,,,,missing_pdf,
83d1ebe7d6c0,Design theory,Design Theory in Information Systems,,2002,Australasian Journal of Information Systems,https://www.semanticscholar.org/paper/aa849c3dea50cd7496aac43c8aea0c53fc070505,False,,,0,0,0,False,0,83d1ebe7d6c0.pdf,,,,,,missing_pdf,
41443180c5b4,Design theory,"Service Ecosystem Design: Propositions, Process Model, and Future Research Agenda",,2020,Journal of services research,https://www.semanticscholar.org/paper/ac1bd39fb2c3e185247823c8a846c9829bb5ce27,False,,,0,0,0,False,0,41443180c5b4.pdf,,,,,,missing_pdf,
03fd54829f02,Design theory,Digisprudence: the design of legitimate code,,2020,"Law, Innovation and Technology",https://www.semanticscholar.org/paper/b7a97635870c5a15c94ff83c2036a3f4466ac1b3,False,,,0,0,0,False,0,03fd54829f02.pdf,,,,,,missing_pdf,
2c8a6e74557f,Design theory,"The tacit knowledge of entrepreneurial design: Interrelating theory, practice and prescription in entrepreneurship research",,2019,Journal of Business Venturing Insights,https://www.semanticscholar.org/paper/befeef12bbd0366a0c81034c7f964b82b76b220f,False,,,0,0,0,False,0,2c8a6e74557f.pdf,,,,,,missing_pdf,
141f85abba0a,Design theory,How to Define Design in Industrial Control and Automation Software,,2025,arXiv.org,https://www.semanticscholar.org/paper/cbb4104ae7d335b7082069b705d473ed76b53b60,False,,,0,0,0,False,0,141f85abba0a.pdf,,,,,,missing_pdf,
00781ed0e844,Design theory,Cognitive Point of View in Recursive Design,,2019,"She Ji: The Journal of Design, Economics and Innovation",https://www.semanticscholar.org/paper/cd9c2c3812ad8a7feccea4741cea6b98dd33a007,False,,,0,0,0,False,0,00781ed0e844.pdf,,,,,,missing_pdf,
66d4b9b36f31,Design theory,"SHEAFIFICATION AS A DESIGN TECHNIQUE FOR CREATIVE PRESERVATION ‚Äì PRINCIPLES, ILLUSTRATIONS, AND FIRST APPLICATIONS",,2023,Proceedings of the Design Society,https://www.semanticscholar.org/paper/d28da3cd68003e5f171ae5f7535602430cfc0ad5,False,,,0,0,0,False,0,66d4b9b36f31.pdf,,,,,,missing_pdf,
d250dc6eb9d9,Design theory,Systems Thinking and Design Thinking: The Search for Principles in the World We Are Making,,2019,"She Ji: The Journal of Design, Economics and Innovation",https://www.semanticscholar.org/paper/d64394099025a58afe7de86086203be82f736091,False,,,0,0,0,False,0,d250dc6eb9d9.pdf,,,,,,missing_pdf,
af66a447ca7c,Design theory,Digital Panopticon: How Remote Work Monitoring Shapes Employee Behavior and Motivation,,2026,Businesses,https://www.semanticscholar.org/paper/dcae6e93cb73b5532913f20f88311ba7d2aabcc4,False,,,0,0,0,False,0,af66a447ca7c.pdf,,,,,,missing_pdf,
288676f720a1,Design theory,A design theory for digital platforms supporting online communities: a multiple case study,,2015,Journal of Information and Technology,https://www.semanticscholar.org/paper/e0e64fb553b44ffc85c79f32f7fa53c7f7583af4,False,,,0,0,0,False,0,288676f720a1.pdf,,,,,,missing_pdf,
056ae4e01610,Design theory,Beyond the old game design: a new design paradigm in Game Studies through C-K Theory,,2023,Digra,https://www.semanticscholar.org/paper/e2519811712840d36f7232cb309002293ed1ff8d,False,,,0,0,0,False,0,056ae4e01610.pdf,,,,,,missing_pdf,
